Feature	CON1	CON2	CON4	CON5	CON3	CON6	CON24	CON25	CON26	CON27	CON28	CON29	CON30	CON31	CON32	CON33	CON34	CON35	CON36	CON37	CON7	CON8	CON9	CON10	CON11	CON12	CON13	CON14	CON15	CON16	CON17	CON18	CON19	CON43	CON44	CON45	CON38	CON39	CON40	CON41	CON42	CON46	CON47	CON20	CON21	CON22	CON23	MI33	MI32	MI38	MI36	MI34	MI35	MI37	MI30	MI27	MI28	MI29	MI31	MI17	MI21	MI20	MI24	MI23	MI26	MI19	MI18	MI15	MI25	MI22	MI14	MI16	MI2	MI1	MI12	MI4	MI11	MI13	MI3	MI8	MI5	MI9	MI7	MI10	MI6
Methanobacteriaceae	0.422810972899558	0.425819626445904	0.120839449359305	0.425921079470886	0.383745534408707	0.0716356813917789	0.394421324161651	0.092405020695225	0.156003106219191	0.145265080748952	0.144315915436777	0.138519577717606	0.0866754041065966	0.16000693254251	0.237359595764539	0.261663918141564	0.39379769785386	0.148998007085917	0.138917929952953	0.402326326666753	0.123523622047244	0.280686729470812	0.0233391836887113	0.206280147545635	0.0996944664478895	0.0954265276615174	0.321003562495262	0.0251620506776664	0.121871265152809	0.406723993114799	0.0300607971177662	0.105336742030838	0.0878396402576121	0.142541097988496	0.250569822215469	0.0327024770386863	0.330932272064253	0.362870362972057	0.103572729379822	0.0971697564944498	0.207907998449412	0.215936898624409	0.0887163449441029	0.287042060814795	0.127019052857929	0.137142857142857	0.321977185249349	0.103039494861954	0.189734821214303	0.417319572526912	0.158071717979107	0.193989236258088	0.374447500245556	0.111502609161054	0.0148698884758364	0.413174730639967	0.0588530513918628	0.360647708837124	0.0394036208732694	0.0589922554737547	0.393513183979039	0.406100259068624	0.359669593066765	0.41229417516469	0.420031341615231	0.09854417911882	0.157585432353398	0.148737894489546	0.31333099512164	0.422545496488057	0.382721336656702	0.28529819831344	0.418407637795519	0.0659172051577113	0.417038728730182	0.358566212087339	0.385304918063306	0.385149332027699	0.0541906803831703	0.322942588954376	0.320250931189963	0.248191615490162	0.261744761904762	0.0517407936937285	0.0666254500490962
Methanocaldococcaceae	0	0	0	0	0	0.00191881289442264	0	0.00323047413938151	0.00796812749003984	0.00180595341885663	0.00095731950538491	0.00100398551826948	0.00098296199213628	0.0055460340079724	0	0.00089597589954681	0	0	0	0.000127532667983414	0.0107283464566929	0.00229042601923954	0	0	0	0	0.00090957325854618	0.00459634649381262	0.00133173979853166	6.77973762415395e-05	0	0	0	0.00163370885946699	0.00303905181583347	0	0	0	0	0.00226651943976288	0.00145367618555367	0.00406262621463021	0	0.00162770399377224	0	0.00408163265306121	0	0	0	0	0	0.00208623087621696	0	0	0.00859842787820313	7.51374781044693e-05	0	0.000244880467721693	0	0	0.000103768302674844	0	0.000591449332507172	0	0	0	0.00050856795739329	0	0	0.000155037830728648	0.00145040499990006	0.00141694628395994	0	0	4.89004263709677e-06	0	0	0.000159474015527733	0.00123920612128482	0	0.0013722799451088	0.00047957158271943	0.00141714285714285	0.00162293751690558	0
Methanocellaceae	0	0	0	0	0	0	0.000103181427343078	0.00262476023824746	0.00313998244310892	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00369692669629188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00098992080633549	0	0	0	0	0	0	0	0	0	0	0	0.00073286363764107	0	0	0.000102397918310555	0	0	0	0	0	0	0	0.00038375628523914	0	0	0	0	0	0	0	0	0	0	0	0	0
Methanococcaceae	2.2285529634183e-05	5.08617463295832e-05	0.00321339310508983	0.000113214615140867	0.00022363795881621	0	0.000154772141014617	0.00151428475283505	0.00192450536835708	0.00317598704695478	0.00466693258875149	0.00100398551826948	0	0.00656665832193954	0	0.0035449481242939	8.2219504996416e-05	0.00107949512843223	0.00378985886042865	0.000745575597441491	0	0	0.00319280032861572	0.00340489927172988	0.00441326241937308	0.0226010197093067	0.00037898885772756	0	0.00102441522963972	0.000851233723921528	0.00382796667417249	0	0	0.00122528164460025	0	0	0.00369163170121192	0.000239705380296218	0.00695341213867089	0	0.00116294094844293	0	0.00150975951687693	0	0.00255038255738358	0	0.00054487157097648	0	0.00152987760979119	0.000151066737164477	0.00667015793390479	0	0.0003499165111482	0.0018732438339057	0	0.000159667140971997	0.00687566916488221	0	0.00216795983569146	0.00219906300793574	6.48551891717775e-05	2.93469807663149e-05	0.00016898552357348	0.000222866057499443	2.51245265135187e-05	0.00571758035842984	0	0	0	2.92100260793105e-05	0.000334049970449409	0	0.000153114724687352	0.00380632026201645	5.14812822072131e-05	0	0.00108442202167911	0	0	0	0	0	0	0.0031299509254608	0
Methanocomedenaceae	0	0	0	0	0	0	0	0	0	0	0.00478659752692461	0	0	0.00069325425099654	0	0.00077910947786679	0	0	0	0	0	0	0	0.00156057883287618	0	0	0	0.00318208603417797	0	8.47467203019243e-05	0	0	0	0	0.00050650863597222	0	0	0.00047941076059242	0	0.00200499796594407	0	0	0	0	0.00270040506075909	0	0	0	0	0	0	0	0.00069983302229643	0.00588733776370368	0	0	0	0	0	0	0	0	0	0	3.5469919783791e-05	0	0	0	0.00060580939323405	0	0	0	3.71187211363278e-05	0	6.11255329637094e-06	0	0	0	0.00088514722948917	0.000180091683038638	0.00062732797490688	0	0.00068571428571426	0	0
Methanocorpusculaceae	5.38566966159423e-05	0	0.00166620383226879	0.000103913697749691	0.000258043798634088	0	0	0.0192818925194333	0	0.00311371279113216	0.0042281611487834	0	0	0.00589266113347071	0	0.00261001675085376	7.58949276889995e-05	0.00215899025686446	0	0.000274685746425815	0	0.00298751219900814	0.0016244071847343	0	0	0	0.00674600166755097	0.0132586918090748	0.00645381594673041	0	0.0018013960819635	0	0	0	0	0	0.00086438205686913	0.00052299355700991	0	0	0	0	0.00399007872317481	0	0	0	0.00041913197767422	0.00167141265321282	0.00107991360691143	0	0.00090956699098701	0.00172340811513573	0	0.00321127514383836	0	8.92257552490572e-05	0	0.00018366035079127	0	0.0207476814226982	0	1.63038782035083e-05	0.000156915129032518	0	0	0	0.0005509486205094	0	0	0	0.000591011486179742	0.00070847314197996	0.000354174464175785	0	0.000146701279112903	0	0	0	0.00513385393103721	0.000163719711853307	0	0.00111900035967867	0.00228571428571427	0	0.00436411244863076
Methanoculleaceae	0	0	0	0	0.00085441168881063	0	0	0.00201904633711341	0	0	0	0	0	0.00265747462882011	0.00115863667085061	0	0.000170763587300249	0.0011625332152347	0	0	0	0.0009560039036826	0.0215654057283692	0.00780289416438096	0	0	0.00121276434472824	0	0.00317568721188321	0	0.0040531411844179	0.0165375089877766	0	0.00112317484088355	0	0	0.0008103581783148	0	0.00288069931459221	0.00087173824606263	0.00140522031270189	0.00213822432348957	0	0.00084923686631595	0	0	0	0.00259997523833106	0.00221982241420684	0	0.00124031862407319	0	0	0	0	0	0	0.00056628608160639	0	0	8.43117459233109e-05	1.95646538442099e-05	0	0.000162631987904999	3.39920064594666e-05	0	0	0	0.00407061399313415	0.00011009932906817	0	0.00097415057022246	5.56780817044917e-05	0.0015048242896344	1.18176030396505e-05	0	0.000237362760110025	0	0.00064910796829206	0	0.00148990394040384	0.00051953588127939	0.00045714285714285	0	0.00120013092337344
Methanofastidiosaceae	0	0	0	1.73189496249485e-05	0.00022363795881621	0	0	0	0.0037983658585995	0.00296840619421262	0.0045273234942162	0.00830569837841127	0.00373525557011796	0.00196422037782354	0.00386212223616876	0.00175299632520027	0	0.00822077059344552	0	0	0	0.0023900097592065	0	0.00378322141303318	0.0033948172456716	0	0	0	0.00102441522963972	0.000382301871584229	0.00258950686782255	0.00383478469281777	0	0.00142949525203362	0.00192473281669452	0.0428147323499397	0	0	0	0.00479456035334457	0.00067838221992504	0.00192440189114061	0	0	0	0	0.00646860352210571	0	0.00503959683225341	0	0	0	0.00042358314507414	0	0	0.000383514211158212	0	0.00039793076004774	0	0	0	0	0	0.00059029388202555	0.00017882751224328	0	0.00122903923036713	0	0	5.16792769095492e-05	0.000137046141722841	0.00156454485520578	0.000126822297215787	0.0020359387447995	9.37258172110212e-06	0	0.000167550183607076	0	0.00271445150376677	0.000278323510150622	0	0.00055950017983932	0	0	0
Methanofollaceae	0	0	0	0	0	0	0	0.00222095097082476	0	0	0	0	0	0	0.00366901612436034	0	0	0	0	0	0	0	0	0	0	0.0146107602161175	0	0.00265173836181495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.28254294849116e-05	0	0	2.36466131891941e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Methanogasteraceae	0	0	0.00130916015392548	0	0	0	0	0	0	0	0	0	0.00347313237221493	0	0	0	0.000101193236918666	0.00099645704162976	0	0	0	0.00077675317174209	0	0	0	0	0	0.00194460813199764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00150975951687693	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00582173447537472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00123920612128482	0.00104780615586114	0	0	0	0	0
Methanoliparaceae	0	0	0	0	0	0	0.000185726569217541	0	0	0	0	0	0	0.0006354830634135	0	0	0	0	0.0082331416623105	0	0	0	0	0	0	0	0	0	0	0	0	0.00527282895262443	0	0	0	0	0	0	0.00913877023939605	0	0	0	0.00517631834357814	0	0	0	0	0	0	0	0	0.00444457882324485	0.000184166584814851	0	0	8.4529662867528e-05	0.00622323340471091	0.00094891181242155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00043128798274848	0	0	0	0
Methanomassiliicoccaceae	0.00136127443515468	4.95902026713438e-05	0.0403459356527949	0.000179924643325854	0.00725963220157234	0	0.00808942390369733	0	0	0.0429692365176237	0.0418827283605904	0.029663208494326	0.0425950196592399	0.00583488994588764	0.0258762189823308	0.0477594109932348	0.00149892482185773	0.0727413640389726	0.0152901202300052	0.00273704725902864	0.00393700787401574	0.0466649405485072	0	0.0195781708124468	0.0283467240013579	0.0189483296552774	0.0200358776118649	0.0180318208603418	0.0144442547379204	0.00458573919855969	0.0524656608871875	0.0327155069106015	0.03418314850806	0.0452333140464926	0.00248189231626398	0.100844234159013	0.0173956888944914	0.0120288518112284	0.0231449289758617	0.115650607310978	0.0534791316707585	0.0200280344966857	0.0539199827456055	0	0.0196529479421913	0.046734693877551	0.0181693712321782	0.0626779744954809	0.0191684665226782	0.00210806765043155	0.0320829084093603	0.00217693656648726	0.00576441410470484	0.0545916774452523	0	0.00222125169646335	0.0524959850107065	0.00416296795126878	0.138977635782748	0	0.0103162987575907	0.000493464046959501	0.00806302355336321	0	0.00200060200336076	0.0381972805458126	0.0122480116405555	0	0.00931033383286037	0.000797658404473464	0.00188438444868906	0.0281913271079536	0.000999885550609821	0.0454692986338557	2.51293857739695e-05	0.00308517773306504	0.00719069537980368	0.00341610127998882	0.0172308660673892	0.00594302554027503	0.00631248774750048	0.007673145323511	0	0.0093898527763824	0.0052369349383569
Methanomethylicaceae	0	0	0	0	0	0	0	0.00191809402025775	0	0	0	0.00255559950104961	0.00578855395369156	0.00265747462882011	0	0	0	0.00157772364924711	0	0	0	0.0009560039036826	0	0	0	0	0	0	0.00379033634966706	0	0	0.00227690341136055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00082687908271545	0	0	0	0	0	0.00115430942184153	0	0	0	0	0	0	0	0	0.00418007975784366	0	0.0647106424077893	0	0	0	0.00035423657098998	0	0	0	0	0	0	0	0	0	0	0	0	0
Methanomethylophilaceae	0.000786803004584609	3.43316787724686e-05	0.105565914230174	0.000286083390101002	0.00760369059975112	0.0060122804025243	0.000474634565778152	0	0.00273482341819164	0.0394818781915557	0.00999202233745509	0.0264687091180139	0.0106815203145478	0	0.0107173892053684	0.00245419485528039	0	0.00083038086802479	0.0438665272695591	0.00173640632562033	0.00738188976377952	0.0108745444043897	0.0174390380522051	0.0392982124278823	0.0505261966730791	0	0.0158038353672402	0.00583382439599292	0.0222298104831825	0.00085311698437269	0.00607971177662688	0.0203323480067109	0.0161198125071453	0.0295769374766005	0.0050650863597224	0.0283885332591149	0.0023770506563901	0.000283288176713712	0.0331777093473726	0.0423083628755739	0.0126954386871689	0.0063433988263524	0.00948991696322658	0	0.0677101565234785	0.0151020408163265	0.000251479186604542	0.0899467624117865	0.0222282217422606	0.00135273396460917	0.0243102450318348	0.00843562919513817	0.0065563304194087	0.0149859506712457	0	0.00156379876304925	0.107233672376874	0.000198965380023876	0.0400502053856686	0.0149153838799121	0.00208185157241404	5.05420224308757e-05	0.00659043541936573	0.00032526397580997	0.000230554478594642	0.00518906452697832	0.017927020498114	0	0.00698275037464527	0.000229186358468436	0.00381445094461905	0.0111387721766853	0.00048718321491429	0.0814670561506004	3.50453055658602e-05	0.00679633355689693	0.00329049943917229	0.00243127928936138	0.0511615098644741	0.0480080768391181	0.0195386525517872	0.00303728669055643	0.01664	0.006375825959272	0.0417863766956395
Methanomicrobiaceae	0	0	0	1.15459664166323e-05	0	0.00409346750810166	0	0	0.00086096292794922	0.00224187320961513	0.0210610291184683	0.00164288539353189	0	0.00277301700398619	0	0.00070119853008009	0.00068305434920097	0	0	0	0	0.00173275707542471	0.0393778707195936	0	0.00712911621591037	0	0	0	0	0	0.0133978833596037	0	0	0	0.00096236640834726	0	0	0.00074090753909739	0	0	0	0	0.00248031920629785	0	0.0306045906886032	0	0.00092209035088332	0.00436424415005569	0	0.00041886686213787	0	0	0.000202583243296336	0	0	0	0.00265993040685222	0.0010713520462824	0	0	0.000557754626877268	0	0.00195540391563597	0	4.58153130540636e-05	0	0	0	0	4.71854267435016e-05	0.000205569212584262	0.00070847314197996	0	0.00132778613791272	8.55757461491934e-06	0	0	0	0.00206534353547472	0	0	0.00039964298559951	0	0.00115924108350399	0
Methanonatronarchaeaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00077910947786679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000277619074442147	0	0	0	0	0	0	0	0	0	0	0	3.17852771411289e-05	0	0	0	0	0	0	0	0	0.001738861625256	0
Methanoperedenaceae	0	0	0.00571269885349308	1.34702941527377e-05	0	0.00307010063107623	0.000247635425623388	0	0	0	0.00203430394894296	0	0.00183486238532109	0.00259970344123706	0	0.00038955473893338	0.000303579710755986	0.0146147032772365	0.00182958703606899	0.000264875541196322	0.0031496062992126	0.00125475512358342	0	0	0	0	0.00234973091791101	0	0.00358545330373911	0	0	0.00119837021650554	0	0	0	0.00292234901196771	0	0	0	0	0	0	0	0	0	0.00244897959183672	0.00048200177432535	0	0.00224982001439883	0	0	0.00435387313297455	0	0	0	0	0	0	0.0124372432679142	0.00152978296204224	0.0001167393405092	0	0.000386252625310809	0	0	0.00144140681304951	0.00312204218288667	0	0	0.000123580879566313	0	0.00162358428370412	8.35171225567374e-05	0.00354076303443393	0	0	0	0	0	0.000425671250818593	0	0.00047957158271943	0.0009142857142857	0	0.00196385060188383
Methanopyraceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0010749428075301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Methanoregulaceae	8.17136086586712e-05	2.79739604812708e-05	0.00166620383226879	0	0.00060210219681285	0.00434930922735799	0.000216680997420464	0	0.00065838341549058	0	0.00646190666134822	0.00511119900209924	0.00275229357798165	0.00150205087715919	0.00952656818254964	0	0.000278281401526331	0	0	0.000117722462753921	0	0	0	0.0051073489075948	0.0033948172456716	0	0	0.0114908662345315	0.00430254396448695	0.000107345845715771	0	0	0.00217217331656568	0	0.00101301727194447	0	0	0	0.00337737161021157	0.00357412680885685	0.0041187491924021	0.00228077261172222	0.00194111937884178	0.00084923686631595	0	0	0.00106878654306929	0.00956419462671783	0	0.000164800076906703	0	0	0	0	0	0	0	0	0.00958466453674122	0.00334640022946741	0	0	0.000144844734491555	0	5.46827930000112e-05	0.00619804929611301	0.00080523259920606	0.00066563992795425	0.00038261645888466	0.00011159727912352	0.000522488415318321	0.00174166314070077	0.000120635843693065	0.00256705319996455	4.89004263709677e-06	0	0.00030717533661297	0	0.00218336316607326	0	0.00101940795922368	0	0.00457142857142856	0.006955446501024	0.0020729534130996
Methanosarcinaceae	0.000384425386189655	6.61202702284581e-05	0.0039274804617765	0.000169020119487924	0.00154252848516818	0.023921200750469	0.00049527085124676	0.0299155365615641	0.0211357957998514	0.0121642379706895	0.012883925009972	0.0207186102406523	0.0129095674967234	0.0170425003369985	0.00202761417398859	0.00989469036890829	0.000579752919846518	0.0122065987599645	0.0131991636173549	0.0017691070097186	0	0.0044414348025254	0.0139288248254229	0.00695166934644849	0.00746859794047755	0.0231337036755194	0.00351196341494225	0.0140836770771951	0.0119515110124637	0.000564978135346142	0.0426330406064699	0.00750978669010144	0.014366830532373	0.0186515094789149	0.00111431899913892	0.00208739215140549	0.00821162954025677	0.00262949538385545	0.0142710506274627	0.0214447608531412	0.0148274970926476	0.0127580717968212	0.00420575865415722	0.0171262768040386	0.023403510526579	0.0160544217687075	0.00754437559813622	0.0176117370310759	0.00611951043916486	0.000466933551235655	0.0315316556875499	0.0169014936203664	0.00314924860033391	0.0204272779983051	0.201254292119527	0.00073885186802727	0.0109408458244111	0.00563225075759892	0.018370607028754	0.017050705931096	0.00189593336345495	0.000110866371783856	0.0027560734201865	0.000411599475562033	0.000105424483801824	0.0091769567097487	0.0737847344851457	0.016836774648255	0.00779049623229067	6.74077524907164e-05	0.00423415475364527	0.0116209275094217	0.000401346172286536	0.0141630521377357	0.000486830911426522	0.00213130635665846	0.00164757680546955	0.00813317479191437	0.00666810912881838	0.0092610783671687	0.00602496242566816	0.0328906177148415	0.0043885714285714	0.0326905985548128	0.00861912208604574
Methanosphaerulaceae	0	0	0	0	0.000240840878725149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.07503553091396e-06	0	0	0	0	0	0	0	0	0	0
Methanospirillaceae	0	0	0	0	0.00051608759726817	0	0	0.00121142780226804	0.0012661219528665	0	0	0	0	0.00115542375166092	0	0.00038955473893338	0.000341527174600479	0	0	0.000196204104589868	0	0	0	0	0	0	0.00098537103009171	0	0.00102441522963972	0	0.011258725512272	0	0	0.00132738844831692	0.00116496986273616	0	0	0	0	0	0	0	0	0	0	0	0.00259861826158026	0	0	8.9266708324464e-05	0	0	0	0	0	0	0.00050187366167022	0.00038262573081513	0.00114103149246918	0	6.48551891717775e-05	4.07596955087706e-05	0.00045867499255659	0	0	0.0099457070100418	0	0	0	0	0	0	4.87183214914302e-05	0	4.89004263709677e-06	0	0.00032113785191355	0	0	0.00098231827111983	0	0.00055950017983932	0	0.00255033038370879	0.00381859839255192
Methanothermaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00066957880304817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Methanothermobacteraceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00053961918303366	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Methanothermobacteraceae_A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000186393899360375	0	0	0	0	0	0	0	0	0	0	0	0.0013182072381561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00095355995717343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00197070984195678	0
Methanotrichaceae	0	0	0	0	0.00161707447144026	0.013047927682074	0.000113499570077386	0.0118114210721136	0.0131170234316969	0	0	0	0	0.00358181363014885	0	0.00101284232122683	0	0	0	0	0	0.00065725268378178	0.00582546024870234	0	0	0.00525074195266722	0	0.00618738951090159	0.0036878948267031	0.00020904191007808	0.0199279441567215	0	0.0187111771655043	0	0	0	0	0.00030507957492246	0	0.00453303887952575	0.00155058793125726	0	0	0.00962468448491424	0	0	0	0	0	0	0.00140569444061628	0	0	0.00334507827483162	0	0.000126794494301292	0	0.00078055649086287	0	0.0107084807342958	0.000319952266580767	9.94536570414004e-05	0.00318658415881417	0.000240936278377776	0	0.00936914428482198	0.00076285193608995	0	0	0.000103358553819099	9.42192224344533e-05	0	2.55191207812253e-05	0.017851346965271	3.91203410967741e-05	0	0.000167550183607076	0	0.00135722575188339	0.000245579567779961	0.00050970397961184	0	0.00068571428571426	0.0013910893002048	0.0123286176673819
Methermicoccaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00099645704162976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00148622384817651	0	0	0	0	0	0	0	0	0.0007840155852795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Micrarchaeaceae	0.000269283483079712	1.5258523898875e-05	0.00130916015392548	0	0	0	0	0.00100952316855669	0.00182321561212776	0.00068501681404905	0	0.00282941373330492	0.00144167758846656	0.00075102543857958	0	0.00062328758229342	0	0.00307240921169175	0	0.000313926567343783	0	0.00233025951522633	0.00078419657194068	0	0.00611067104220888	0	0.00037898885772756	0	0.00143418132149562	0	0	0.00215706638970999	0.00137189893677831	0	0	0	0	0.000239705380296218	0.00576139862918445	0.00261521473818792	0	0	0	0	0	0	0.00274531445376624	0.00129998761916553	0	0	0	0.00344681623027152	0.0003683331696297	0	0	0	0	0.00050506596467598	0	0	0.000531812551208552	0	0	0	0	0	0	0	0.00153046583553867	9.43708534870029e-05	0.000548184566891345	0	0	0.00141630521377356	0	0.00044712720769056	0.000153587668306486	0.000159474015527733	0	0	0	0	0	0.00649175006762241	0.00381859839255192
NBVN01	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00121319493924396	0	0	6.95703503815827e-05	0	0	0	0	0	0	0	0	0	0.00041688774350034	0	0	0	0	0	0	0	0.00511573722331965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00228206298493836	0	0	0	0	0	0	0	0	0	0	2.47161759132627e-05	0	0.000295197142491661	8.35171225567374e-05	0.00132778613791272	0	0	0	0	0	0	0	0	0	0	0
NM3	0	0	0	0	0	0	0	0	0.00187386049024242	0	0	0	0	0	0	0	0	0	0	0	0.00137795275590549	0	0	0	0.0016974086228358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00113231582175459	0	0	0	0	0	0	0	0	0	0	0	4.69609238152932e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00881023223463039	0
Naiadarchaeaceae	0	0	0	0	0	0	0	0.00292761718881447	0	0	0	0	0	0	0	0	0	0.0012455713020372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nanoarchaeaceae	0	0	0.00142817471337327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00052248841531833	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nanopusillaceae	0	0	0	0	0	0	0	0	0	0	0	0	0.00098296199213628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00303985588831344	0.00347527362786609	0	0.00142949525203362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00239794933987485	0.00317469915946059	0	0	0	0	0	0.00018366035079127	0	0	0.000103768302674844	0	0	0	0	0	0	0	0	0	0	0	0	0	7.33506395564514e-06	0	0	0	0	0.00045841519318926	0	0	0.00109714285714284	0	0.00130923373458921
Nanosalinaceae	0	0	0	0	0	0	0	0	0	0	0	0.00146034257202834	0	0	0	0	0	0	0	0.000166773488901388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00163270242486543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00115924108350399	0.00229115903553114
Natrialbaceae	0.000133713177805098	3.43316787724686e-05	0.00392748046177648	1.92432773610539e-05	0.000584899276903912	0	0.000567497850386924	0.00161523706969074	0.00205955837666284	0	0.00588352612684482	0.00538501323435452	0.00117955439056356	0.00173313562749138	0	0.00038955473893338	0.000252983092296665	0.00215899025686446	0	0.00030411636211428	0.0527887139107612	0	0.0224056163411629	0	0	0	0.00060638217236412	0.0247495580436064	0.00102441522963972	0	0.00409067026945881	0.0290005592394344	0.0053732708357151	0	0	0.00194823267464514	0.00102645369253209	0.00220093121908343	0.00119201350948644	0.0012204335444877	0.000920661584184	0	0	0	0.00390058508776317	0	0	0.00597375263092729	0	8.24000384533512e-05	0	0	0.00149174933700027	0.00535212523973061	0.00085132949289138	0	0.00075281049250533	0.00056628608160639	0	0.00296395448895685	0	0	0.00109035897353363	0	8.86747994594778e-05	0	0.00135618121971546	0	0.001743030534919	0.000157284755811672	0.00024839613187265	0.00171214342645161	0.000107489629957282	0.0136614440411909	1.76584873006272e-05	0	0.000237362760110025	0	0.0443950510434903	0	0.00479644514147552	0	0.00146285714285712	0.00115924108350399	0.0280757900861912
Natronoarchaeaceae	0	0	0	0	0	0	0	0	0	0	0	0	0.00065530799475753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.34471575950012e-05	0.00157622157171807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00095654114721168	0	0.000111349990149809	0	0	0.00106222891033017	0	0	0	0	0	0	0	0	0	0	0
Nitrosocaldaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0010620836149464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000217913982087471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00233142857142855	0	0
